,IIV HD,IIV ID,IIV IM,LAIV,age_group,base_overall_coverage,choice,exp_id,multiplier,overall_coverage
555,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,79,0.065,0.61
556,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,79,0.065,0.65
557,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,79,0.065,0.57775
558,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,79,0.065,0.704
559,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,79,0.065,0.388
560,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,80,0.065,0.681
561,0.0,0.09147632311977716,0.9085236768802228,0.0,"[50,65)",0.453,IIV ID,80,0.065,0.49362500000000004
562,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,80,0.065,0.61
563,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,80,0.065,0.65
564,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,80,0.065,0.57775
565,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,80,0.065,0.704
566,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,80,0.065,0.323
567,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,81,0.065,0.681
568,0.0,0.09147632311977716,0.9085236768802228,0.0,"[50,65)",0.453,IIV ID,81,0.065,0.49362500000000004
569,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,81,0.065,0.61
570,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,81,0.065,0.65
571,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,81,0.065,0.529
572,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,81,0.065,0.704
573,0.0,0.19250000000000012,0.8074999999999999,0.0,"[18,50)",0.323,IIV ID,81,0.065,0.388
574,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,82,0.065,0.681
575,0.0,0.09147632311977716,0.9085236768802228,0.0,"[50,65)",0.453,IIV ID,82,0.065,0.49362500000000004
576,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,82,0.065,0.61
577,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,82,0.065,0.65
578,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,82,0.065,0.529
579,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,82,0.065,0.704
580,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,82,0.065,0.388
581,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,83,0.065,0.681
582,0.0,0.09147632311977716,0.9085236768802228,0.0,"[50,65)",0.453,IIV ID,83,0.065,0.49362500000000004
583,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,83,0.065,0.61
584,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,83,0.065,0.65
585,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,83,0.065,0.529
586,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,83,0.065,0.704
587,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,83,0.065,0.323
588,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,84,0.065,0.681
589,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,84,0.065,0.453
590,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,84,0.065,0.65875
591,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,84,0.065,0.65
592,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,84,0.065,0.57775
593,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,84,0.065,0.704
594,0.0,0.19250000000000012,0.8074999999999999,0.0,"[18,50)",0.323,IIV ID,84,0.065,0.388
595,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,85,0.065,0.681
596,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,85,0.065,0.453
597,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,85,0.065,0.65875
598,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,85,0.065,0.65
599,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,85,0.065,0.57775
600,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,85,0.065,0.704
601,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,85,0.065,0.388
602,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,86,0.065,0.681
603,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,86,0.065,0.453
604,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,86,0.065,0.65875
605,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,86,0.065,0.65
606,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,86,0.065,0.57775
607,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,86,0.065,0.704
608,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,86,0.065,0.323
609,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,87,0.065,0.681
610,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,87,0.065,0.453
611,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,87,0.065,0.65875
612,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,87,0.065,0.65
613,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,87,0.065,0.529
614,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,87,0.065,0.704
615,0.0,0.19250000000000012,0.8074999999999999,0.0,"[18,50)",0.323,IIV ID,87,0.065,0.388
616,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,88,0.065,0.681
617,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,88,0.065,0.453
618,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,88,0.065,0.65875
619,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,88,0.065,0.65
620,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,88,0.065,0.529
621,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,88,0.065,0.704
622,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,88,0.065,0.388
623,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,89,0.065,0.681
624,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,89,0.065,0.453
625,0.0,0.0,0.4444781783681215,0.5555218216318785,"[5,9)",0.61,LAIV,89,0.065,0.65875
626,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,89,0.065,0.65
627,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,89,0.065,0.529
628,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,89,0.065,0.704
629,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,89,0.065,0.323
630,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,90,0.065,0.681
631,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,90,0.065,0.453
632,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,90,0.065,0.61
633,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,90,0.065,0.65
634,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,90,0.065,0.57775
635,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,90,0.065,0.704
636,0.0,0.19250000000000012,0.8074999999999999,0.0,"[18,50)",0.323,IIV ID,90,0.065,0.388
637,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,91,0.065,0.681
638,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,91,0.065,0.453
639,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,91,0.065,0.61
640,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,91,0.065,0.65
641,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,91,0.065,0.57775
642,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,91,0.065,0.704
643,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,91,0.065,0.388
644,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,92,0.065,0.681
645,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,92,0.065,0.453
646,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,92,0.065,0.61
647,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,92,0.065,0.65
648,0.0,0.0,0.4394980527909995,0.5605019472090005,"[9,18)",0.529,LAIV,92,0.065,0.57775
649,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,92,0.065,0.704
650,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,92,0.065,0.323
651,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,93,0.065,0.681
652,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,93,0.065,0.453
653,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,93,0.065,0.61
654,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,93,0.065,0.65
655,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,93,0.065,0.529
656,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,93,0.065,0.704
657,0.0,0.19250000000000012,0.8074999999999999,0.0,"[18,50)",0.323,IIV ID,93,0.065,0.388
658,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,94,0.065,0.681
659,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,94,0.065,0.453
660,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,94,0.065,0.61
661,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,94,0.065,0.65
662,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,94,0.065,0.529
663,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,94,0.065,0.704
664,0.0,0.0,0.8074999999999999,0.19250000000000012,"[18,50)",0.323,LAIV,94,0.065,0.388
665,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,95,0.065,0.681
666,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,95,0.065,0.453
667,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,95,0.065,0.61
668,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,95,0.065,0.65
669,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,95,0.065,0.529
670,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,95,0.065,0.704
671,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,95,0.065,0.323
672,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,96,0.1125,0.765375
673,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,96,0.1125,0.5233125000000001
674,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,96,0.1125,0.694375
675,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,96,0.1125,0.65
676,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,96,0.1125,0.613375
677,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,96,0.1125,0.704
678,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,96,0.1125,0.4355
679,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,97,0.1125,0.765375
680,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,97,0.1125,0.5233125000000001
681,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,97,0.1125,0.694375
682,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,97,0.1125,0.65
683,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,97,0.1125,0.613375
684,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,97,0.1125,0.704
685,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,97,0.1125,0.4355
686,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,98,0.1125,0.765375
687,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,98,0.1125,0.5233125000000001
688,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,98,0.1125,0.694375
689,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,98,0.1125,0.65
690,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,98,0.1125,0.613375
691,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,98,0.1125,0.704
692,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,98,0.1125,0.323
693,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,99,0.1125,0.765375
694,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,99,0.1125,0.5233125000000001
695,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,99,0.1125,0.694375
696,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,99,0.1125,0.65
697,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,99,0.1125,0.529
698,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,99,0.1125,0.704
699,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,99,0.1125,0.4355
700,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,100,0.1125,0.765375
701,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,100,0.1125,0.5233125000000001
702,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,100,0.1125,0.694375
703,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,100,0.1125,0.65
704,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,100,0.1125,0.529
705,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,100,0.1125,0.704
706,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,100,0.1125,0.4355
707,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,101,0.1125,0.765375
708,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,101,0.1125,0.5233125000000001
709,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,101,0.1125,0.694375
710,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,101,0.1125,0.65
711,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,101,0.1125,0.529
712,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,101,0.1125,0.704
713,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,101,0.1125,0.323
714,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,102,0.1125,0.765375
715,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,102,0.1125,0.5233125000000001
716,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,102,0.1125,0.61
717,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,102,0.1125,0.65
718,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,102,0.1125,0.613375
719,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,102,0.1125,0.704
720,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,102,0.1125,0.4355
721,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,103,0.1125,0.765375
722,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,103,0.1125,0.5233125000000001
723,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,103,0.1125,0.61
724,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,103,0.1125,0.65
725,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,103,0.1125,0.613375
726,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,103,0.1125,0.704
727,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,103,0.1125,0.4355
728,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,104,0.1125,0.765375
729,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,104,0.1125,0.5233125000000001
730,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,104,0.1125,0.61
731,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,104,0.1125,0.65
732,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,104,0.1125,0.613375
733,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,104,0.1125,0.704
734,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,104,0.1125,0.323
735,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,105,0.1125,0.765375
736,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,105,0.1125,0.5233125000000001
737,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,105,0.1125,0.61
738,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,105,0.1125,0.65
739,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,105,0.1125,0.529
740,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,105,0.1125,0.704
741,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,105,0.1125,0.4355
742,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,106,0.1125,0.765375
743,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,106,0.1125,0.5233125000000001
744,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,106,0.1125,0.61
745,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,106,0.1125,0.65
746,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,106,0.1125,0.529
747,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,106,0.1125,0.704
748,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,106,0.1125,0.4355
749,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,107,0.1125,0.765375
750,0.0,0.14301683984235047,0.8569831601576495,0.0,"[50,65)",0.453,IIV ID,107,0.1125,0.5233125000000001
751,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,107,0.1125,0.61
752,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,107,0.1125,0.65
753,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,107,0.1125,0.529
754,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,107,0.1125,0.704
755,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,107,0.1125,0.323
756,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,108,0.1125,0.765375
757,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,108,0.1125,0.453
758,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,108,0.1125,0.694375
759,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,108,0.1125,0.65
760,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,108,0.1125,0.613375
761,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,108,0.1125,0.704
762,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,108,0.1125,0.4355
763,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,109,0.1125,0.765375
764,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,109,0.1125,0.453
765,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,109,0.1125,0.694375
766,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,109,0.1125,0.65
767,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,109,0.1125,0.613375
768,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,109,0.1125,0.704
769,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,109,0.1125,0.4355
770,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,110,0.1125,0.765375
771,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,110,0.1125,0.453
772,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,110,0.1125,0.694375
773,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,110,0.1125,0.65
774,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,110,0.1125,0.613375
775,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,110,0.1125,0.704
776,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,110,0.1125,0.323
777,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,111,0.1125,0.765375
778,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,111,0.1125,0.453
779,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,111,0.1125,0.694375
780,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,111,0.1125,0.65
781,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,111,0.1125,0.529
782,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,111,0.1125,0.704
783,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,111,0.1125,0.4355
784,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,112,0.1125,0.765375
785,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,112,0.1125,0.453
786,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,112,0.1125,0.694375
787,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,112,0.1125,0.65
788,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,112,0.1125,0.529
789,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,112,0.1125,0.704
790,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,112,0.1125,0.4355
791,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,113,0.1125,0.765375
792,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,113,0.1125,0.453
793,0.0,0.0,0.4216741674167417,0.5783258325832583,"[5,9)",0.61,LAIV,113,0.1125,0.694375
794,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,113,0.1125,0.65
795,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,113,0.1125,0.529
796,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,113,0.1125,0.704
797,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,113,0.1125,0.323
798,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,114,0.1125,0.765375
799,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,114,0.1125,0.453
800,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,114,0.1125,0.61
801,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,114,0.1125,0.65
802,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,114,0.1125,0.613375
803,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,114,0.1125,0.704
804,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,114,0.1125,0.4355
805,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,115,0.1125,0.765375
806,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,115,0.1125,0.453
807,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,115,0.1125,0.61
808,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,115,0.1125,0.65
809,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,115,0.1125,0.613375
810,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,115,0.1125,0.704
811,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,115,0.1125,0.4355
812,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,116,0.1125,0.765375
813,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,116,0.1125,0.453
814,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,116,0.1125,0.61
815,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,116,0.1125,0.65
816,0.0,0.0,0.41397187691053594,0.5860281230894641,"[9,18)",0.529,LAIV,116,0.1125,0.613375
817,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,116,0.1125,0.704
818,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,116,0.1125,0.323
819,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,117,0.1125,0.765375
820,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,117,0.1125,0.453
821,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,117,0.1125,0.61
822,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,117,0.1125,0.65
823,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,117,0.1125,0.529
824,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,117,0.1125,0.704
825,0.0,0.28057405281285885,0.7194259471871411,0.0,"[18,50)",0.323,IIV ID,117,0.1125,0.4355
826,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,118,0.1125,0.765375
827,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,118,0.1125,0.453
828,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,118,0.1125,0.61
829,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,118,0.1125,0.65
830,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,118,0.1125,0.529
831,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,118,0.1125,0.704
832,0.0,0.0,0.7194259471871411,0.28057405281285885,"[18,50)",0.323,LAIV,118,0.1125,0.4355
833,0.0,0.0,0.42708476237138654,0.5729152376286135,"[2,5)",0.681,LAIV,119,0.1125,0.765375
834,0.0,0.01,0.99,0.0,"[50,65)",0.453,BASE,119,0.1125,0.453
835,0.0,0.0,0.48,0.52,"[5,9)",0.61,BASE,119,0.1125,0.61
836,0.33,0.0,0.67,0.0,"[65,106)",0.65,BASE,119,0.1125,0.65
837,0.0,0.0,0.48,0.52,"[9,18)",0.529,BASE,119,0.1125,0.529
838,0.0,0.0,0.704,0.0,"[0.5,2)",0.704,BASE,119,0.1125,0.704
839,0.0,0.01,0.97,0.02,"[18,50)",0.323,BASE,119,0.1125,0.323
840,0.0,0.0,0.48,0.52,"[2,5)",0.681,BASE,120,0.1125,0.681
